filename,species,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74,x75,y75,x76,y76,x77,y77,x78,y78,x79,y79,x80,y80,x81,y81,x82,y82,x83,y83,x84,y84,x85,y85,x86,y86,x87,y87,x88,y88,x89,y89,x90,y90,x91,y91,x92,y92,x93,y93,x94,y94,x95,y95,x96,y96,x97,y97,x98,y98,x99,y99,x100,y100,x101,y101,x102,y102
Hordeum jubatum _0007_Layer 8.jpg,Hordeum_vulgare,40.0,1052.0,47.6962,1023.8038,65.0138,1003.4862,83.0384,983.4616,100.356,963.144,117.6735,942.8265,134.284,922.216,152.3086,902.1914,169.6262,881.8738,188.3579,862.1421,206.5,842.1661,224.4072,822.0928,241.7248,801.7752,261.1636,782.3364,280.5,762.855,298.6272,742.8728,317.3589,723.1411,335.3836,703.1164,354.8225,683.6775,373.5542,663.9458,392.5,644.3027,411.7248,624.7752,430.4566,605.0434,449.8955,585.6045,469.3343,566.1657,489.359,548.141,507.6765,528.8235,526.7012,509.7988,546.7258,491.7742,566.4576,473.0424,586.4823,455.0177,606.7998,437.7002,626.2387,418.2613,645.6775,398.8225,665.1164,379.3836,685.1411,361.3589,704.8728,342.6272,724.6046,323.8954,744.3364,305.1636,763.9248,287.5,783.9714,269.5286,804.289,252.211,824.6065,234.8935,844.3383,216.1617,865.2416,200.2584,885.5592,182.9408,905.5838,164.9162,925.9014,147.5986,946.2189,130.2811,965.2436,111.2564,984.2682,92.2318,1004.0,73.5,68.3661,1043.1339,86.3535,1023.1465,105.048,1003.452,124.7425,984.7575,142.0228,964.4772,160.7173,944.7827,178.7048,924.7952,196.6922,904.8078,214.5,884.746,232.9599,865.5401,250.9473,845.5527,269.6418,825.8582,288.5,806.2315,307.0308,786.4692,326.4325,767.0675,344.4199,747.0801,363.1144,727.3856,381.1018,707.3982,398.5537,688.9463,417.5411,669.9589,437.2356,651.2644,456.6372,631.8628,475.3317,612.1683,494.0262,592.4738,512.7208,572.7792,532.4153,554.0847,550.4027,534.0973,569.3901,515.1099,589.0846,496.4154,609.072,478.428,627.0594,458.4406,646.0468,439.4532,665.4485,420.0515,684.8501,400.6499,702.8375,380.6625,722.2391,361.2609,741.6407,341.8593,759.6281,321.8719,779.0298,302.4702,797.5,282.6828,816.4188,263.0812,836.4062,245.0938,856.3936,227.1064,875.7952,207.7048,896.0755,190.4245,915.4772,171.0228,934.4646,152.0354,954.1591,133.3409,973.5,114.4999,990.4268,94.0732
Hordeum jubatum _0008_Layer 9.jpg,Hordeum_vulgare,34.5,1238.0,46.5,1206.7109,68.3586,1182.1414,90.4324,1158.5,114.2528,1136.2472,137.4928,1114.0072,159.8541,1089.6459,183.2154,1066.2846,205.5,1042.4773,228.5238,1018.9762,251.4709,996.0291,274.5,973.116,297.3651,950.1349,321.0193,927.4807,342.5,902.7547,365.6205,879.8795,387.5,855.9044,409.5147,831.9853,433.1689,809.3311,456.9444,785.5556,479.5986,761.9014,503.667,738.833,527.3212,716.1788,549.9754,692.5246,573.3367,669.1633,597.9909,647.5091,621.938,625.562,645.5922,602.9078,668.5393,579.9607,692.1935,557.3065,716.5,534.9225,740.209,512.291,763.5703,488.9297,787.2245,466.2755,811.2929,443.2071,834.6542,419.8458,857.3084,396.1916,881.6697,373.8303,905.031,350.469,928.6852,327.8148,951.7536,303.7464,974.4078,280.0922,997.062,256.438,1020.0128,233.5,1041.542,209.958,1064.9033,186.5967,1086.5,161.9188,1109.5045,138.9955,1132.8658,115.6342,1157.52,93.98,1180.0529,71.4471,1205.0,50.5,67.8691,1225.5,92.8149,1204.6851,117.4295,1183.0705,141.0441,1160.4559,164.3658,1137.1342,187.2732,1114.2268,210.1807,1091.3193,232.7953,1067.7047,256.1169,1044.3831,279.4386,1021.0614,304.0532,999.4468,327.6678,976.8322,350.2823,953.2177,373.1898,930.3102,396.2186,906.2814,419.126,883.374,441.7406,859.7594,465.3552,837.1448,489.0911,813.4089,511.9985,790.5015,535.3202,767.1798,559.9348,745.5652,582.8423,722.6577,605.871,698.629,629.2725,675.5,652.1002,652.3998,675.129,628.371,696.7435,603.7565,719.3581,580.1419,741.6798,555.8202,764.2944,532.2056,786.9089,508.5911,810.9377,485.5623,833.8452,462.6548,856.874,438.626,879.9027,414.5973,902.5173,390.9827,925.5,366.9348,948.4536,344.0464,971.361,321.139,993.9756,297.5244,1016.2973,273.2027,1037.9119,248.5881,1059.5264,223.9736,1081.141,199.359,1102.5,174.6386,1122.2488,149.2512,1143.1563,124.3437,1165.478,100.022,1186.3854,75.1146
Hordeum jubatum _0009_Layer 10.jpg,Hordeum_vulgare,42.0,997.5,48.7588,977.7412,64.053,959.447,78.6402,940.8598,92.5203,921.9797,107.1075,903.3925,121.6947,884.8053,136.9889,866.5111,151.5761,847.9239,166.8704,829.6296,180.0434,810.4566,194.6306,791.8694,209.2177,773.2823,224.512,754.988,240.5134,736.9866,256.5148,718.9852,271.102,700.398,285.6892,681.8108,301.6906,663.8094,318.3991,646.1009,333.6933,627.8067,351.109,610.391,367.5,592.5511,384.526,574.974,401.2345,557.2655,417.2358,539.2642,433.9443,521.5557,449.9457,503.5543,467.6542,486.8458,485.0698,469.4302,502.4855,452.0145,518.4868,434.0132,535.1953,416.3047,552.611,398.889,567.9052,380.5948,583.9066,362.5934,600.6151,344.8849,617.3236,327.1764,633.325,309.175,650.0335,291.4665,665.3278,273.1722,682.0363,255.4637,698.7448,237.7552,714.7462,219.7538,731.7476,202.7524,747.749,184.751,764.5,167.0601,781.166,149.334,797.8745,131.6255,815.583,114.917,832.9986,97.5014,851.0,81.5,63.3985,989.1015,83.8846,978.5,102.388,963.112,119.2718,945.2282,134.0343,926.4657,150.9181,908.5819,167.8019,890.6981,183.2715,872.2285,198.7411,853.7589,214.2107,835.2893,227.559,815.941,243.0286,797.4714,258.4982,779.0018,274.6749,760.8251,290.8517,742.6483,308.4426,725.0574,324.6193,706.8807,341.5031,688.9969,358.3869,671.1131,376.2707,654.2293,393.1546,636.3454,409.3313,618.1687,424.8009,599.6991,440.2705,581.2295,455.033,562.467,469.0884,543.4116,483.5,524.5038,498.6133,505.8867,515.4972,488.0028,530.2597,469.2403,546.4364,451.0636,563.3202,433.1798,578.0827,414.4173,594.9665,396.5335,609.729,377.771,625.9057,359.5943,642.3753,342.1247,658.552,323.948,675.4358,306.0642,690.9054,287.5946,707.0821,269.4179,722.5,250.9268,738.0214,232.4786,754.1981,214.3019,768.9606,195.5394,782.5,176.2703,797.0713,157.4287,809.7125,137.7875,824.475,119.025,839.2375,100.2625
Hubbardia diandra_0000_Layer 1.jpg,Hubbardia_heptaneuron,272.7692,461.5,271.2292,458.2708,273.6655,453.8345,276.1018,449.3982,277.831,444.669,280.2673,440.2327,282.5,435.7121,285.1399,431.3601,287.5762,426.9238,290.5,422.6895,293.863,418.637,297.0064,414.4936,299.4427,410.0573,302.5861,405.9139,306.4366,402.0634,309.5,397.8868,312.5,393.684,315.8668,389.6332,319.0102,385.4898,322.1536,381.3464,326.0042,377.4958,329.1476,373.3524,332.9981,369.5019,336.5,366.0928,340.2849,362.2151,344.1915,358.5,348.2788,355.2212,352.1293,351.3707,356.2727,348.2273,360.1232,344.3768,363.9738,340.5262,367.8243,336.6757,371.6748,332.8252,375.8182,329.6818,379.9616,326.5384,384.105,323.395,388.2484,320.2516,392.5541,317.5,396.8281,314.6719,400.9715,311.5285,405.4078,309.0922,409.8441,306.6559,413.9875,303.5125,418.5994,301.5,423.153,299.347,427.4192,296.5,432.0362,294.5,436.6532,292.5,441.2703,290.5,445.6274,287.8726,450.0637,285.4363,454.5,286.0,274.286,464.214,279.102,462.5,283.8581,460.6419,288.4968,458.5,293.1942,456.5,297.9234,454.5766,302.4165,452.0835,306.9097,449.5903,311.4028,447.0972,315.8529,444.5,320.1361,441.5,324.5894,438.9106,328.7025,435.5,332.9899,432.5101,337.1902,429.3098,341.5522,426.5,345.8836,423.6164,350.3767,421.1233,354.2841,417.2159,358.685,414.5,363.2704,412.2296,367.4707,409.0293,371.378,405.122,375.5783,401.9217,379.4857,398.0143,383.5558,394.5,387.5933,390.9067,391.5,386.9991,394.7009,382.7991,397.5,378.4327,400.3943,374.1057,403.5,369.8662,406.0877,365.4123,408.5809,360.9191,412.4882,357.0118,415.6885,352.8115,418.5,348.4502,421.3819,344.1181,424.5822,339.9178,427.7824,335.7176,430.9827,331.5173,434.183,327.317,436.5,322.751,439.1693,318.3307,442.3695,314.1305,444.5,309.4871,446.5,304.7897,448.5,300.0923,450.5,295.3948,452.5,290.6974
Hubbardia diandra_0001_Layer 2.jpg,Hubbardia_heptaneuron,381.8788,401.197,377.7674,401.2674,377.5,395.3924,378.5,389.8209,379.5,384.2493,381.5,379.092,383.5462,373.9538,386.3646,369.1354,388.4758,364.0242,390.5,358.8768,392.6984,353.8016,395.5167,348.9833,399.0422,344.4578,401.8606,339.6394,405.386,335.114,407.5,330.0038,410.5,325.2607,413.8411,320.6589,417.3666,316.1334,420.5,311.4456,424.4175,307.0825,427.2359,302.2641,431.4685,298.0315,434.9939,293.5061,438.5194,288.9806,442.752,284.748,446.9846,280.5154,451.51,276.99,456.0355,273.4645,460.561,269.939,464.7935,265.7065,469.0261,261.4739,473.5516,257.9484,478.0771,254.4229,482.3096,250.1904,486.8351,246.6649,491.3606,243.1394,495.5932,238.9068,500.1186,235.3814,504.3512,231.1488,508.8767,227.6233,513.4022,224.0978,517.9276,220.5724,522.6408,217.5,526.9786,213.5214,531.7128,210.5,536.3224,207.1776,541.1408,204.3592,545.528,200.5,550.2711,197.5,555.4284,195.5,561.0,194.5,388.0597,405.4403,393.3403,403.5,398.4216,401.0784,403.6026,398.8974,408.4907,396.0093,413.3788,393.1212,418.3775,390.5,423.2192,387.5,427.7502,383.7498,432.6383,380.8617,437.5264,377.9736,442.5862,375.5,447.3026,372.1974,451.8978,368.6022,456.283,364.5,461.0882,361.4118,465.3905,357.1095,469.9857,353.5143,474.5809,349.9191,478.8832,345.6168,483.4784,342.0216,487.0736,337.4264,491.376,333.124,495.6783,328.8217,499.9806,324.5194,503.5,319.8928,506.4639,315.0361,510.0591,310.4409,514.3614,306.1386,517.2495,301.2505,520.8447,296.6553,523.7328,291.7672,526.5,286.8291,529.509,281.991,532.5,277.1456,535.2852,272.2148,538.1733,267.3267,540.5,262.2061,543.2423,257.2577,545.5,252.1084,547.5,246.8525,549.5,241.5965,551.5,236.3406,554.5,231.4988,556.3283,226.1717,558.5,220.9869,560.5,215.7309,561.5,210.0608,563.5,204.8048,564.5,199.1346
Hubbardia heptaneuron_0000_Layer 1.jpg,Hubbardia_heptaneuron,235.7297,618.2838,230.5,615.6386,233.5111,609.9889,236.5,604.3301,239.5,598.6758,242.5,593.0216,245.9474,587.5526,250.8242,582.6758,254.994,577.506,258.4566,572.0434,262.6264,566.8736,266.089,561.411,269.5516,555.9484,273.7214,550.7786,277.8911,545.6089,281.5,540.2068,284.8164,534.6836,288.9861,529.5139,293.1559,524.3441,297.3256,519.1744,301.4953,514.0047,304.958,508.542,309.8348,503.6652,314.7117,498.7883,319.5885,493.9115,324.4654,489.0346,329.6351,484.8649,334.8049,480.6951,339.6817,475.8183,344.5586,470.9414,349.7283,466.7717,354.6052,461.8948,359.482,457.018,364.6517,452.8483,369.5286,447.9714,374.6983,443.8017,379.5752,438.9248,384.452,434.048,389.3289,429.1711,394.4986,425.0014,399.3755,420.1245,404.7711,416.5,410.0079,412.4921,414.8847,407.6153,420.077,403.5,425.2242,399.2758,430.6868,395.8132,435.8566,391.6434,441.3192,388.1808,446.7818,384.7182,452.2445,381.2555,458.0,378.5,239.6435,622.5,246.2029,621.2971,252.1021,618.5,257.9414,615.5586,263.7322,612.5,269.387,609.113,274.6704,604.8296,279.9539,600.5461,285.5302,596.9698,290.8137,592.6863,296.39,589.11,301.6735,584.8265,306.9569,580.5431,311.9475,575.5525,317.3265,571.5,322.5144,566.9856,327.5049,561.9951,332.7884,557.7116,338.0718,553.4282,343.0624,548.4376,348.0529,543.4471,352.3364,538.1636,357.3269,533.1731,361.6104,527.8896,366.6009,522.8991,370.1773,517.3227,374.4607,512.0393,379.4513,507.0487,383.5,501.6681,388.0182,496.4818,392.3016,491.1984,396.5,485.8797,400.1614,480.3386,403.7377,474.7623,408.0212,469.4788,413.0117,464.4883,417.2952,459.2048,420.8715,453.6285,425.155,448.345,429.4384,443.0616,433.0148,437.4852,437.2982,432.2018,440.1674,426.3326,443.5,420.6552,446.5,414.8402,449.4823,409.0177,451.6444,402.8556,454.5136,396.9864,457.5,391.1657,459.5,384.9364
Hubbardia heptaneuron_0001_Layer 2.jpg,Hubbardia_heptaneuron,153.5,468.0,157.0369,461.4631,160.5738,454.9262,164.8178,448.6822,168.5,442.2056,173.3058,436.1942,178.2569,430.2431,183.208,424.292,188.1591,418.3409,193.5,412.5513,198.0613,406.4387,203.7195,400.7805,208.9635,395.5365,214.6217,389.8783,218.8657,383.6343,224.8168,378.6832,230.475,373.025,235.4261,367.0739,241.0843,361.4157,247.0354,356.4646,252.5,350.7262,257.9376,345.5624,263.5,339.8646,268.8398,334.6602,274.7909,329.7091,280.742,324.758,286.5659,319.5,292.3513,314.1487,297.5,308.2795,303.2535,303.2465,309.2046,298.2954,314.8628,292.6372,319.8139,286.6861,326.0818,282.5,332.3019,278.1981,338.253,273.247,343.9112,267.5888,349.8623,262.6377,356.1503,258.5,362.6431,254.8569,368.8871,250.6129,375.424,247.076,381.9447,243.5,388.2049,239.2951,394.6348,235.5,400.9858,231.5142,407.5227,227.9773,414.0842,224.5,420.8893,221.6107,427.6028,218.5,434.256,215.244,440.5,214.0,160.2522,469.5,167.1495,466.3505,174.1708,463.5,181.1301,460.5,188.5036,458.5,195.3273,455.1727,201.5937,450.5,208.391,447.109,215.5123,444.5,222.3335,441.1665,229.0118,437.4882,236.2759,435.2241,242.9353,431.5,249.3397,427.1603,255.4322,422.0678,261.8176,417.6824,268.2871,413.5,274.8814,409.6186,280.9739,404.5261,287.0664,399.4336,293.159,394.341,299.5444,389.9556,305.6369,384.8631,312.0224,380.4776,317.822,374.678,323.9145,369.5855,329.5,363.6971,335.0996,358.4004,341.1921,353.3079,346.9918,347.5082,352.7914,341.7086,357.884,335.616,362.9765,329.5235,368.069,323.431,372.4545,317.0455,376.8399,310.6601,381.9324,304.5676,386.5,298.2576,391.4104,292.0896,395.7958,285.7042,400.1812,279.3188,405.5,273.3199,409.6592,266.8408,414.0446,260.4554,419.1372,254.3628,422.8155,247.6845,426.5,241.0087,430.8792,234.6208,433.8505,227.6495,437.5,220.9593
Humbertochloa_0000_Layer 1.jpg,Humbertochloa_bambusiuscula,281.3731,557.0373,272.1788,550.6788,269.5,544.6772,269.5,537.5661,269.5,530.455,270.5,523.7581,270.7497,516.7503,272.5,510.3642,274.5,504.0815,278.0565,498.4435,280.9635,492.5365,283.1634,486.3366,286.0704,480.4296,288.5,474.3249,291.5,468.4564,294.7914,462.7086,298.4055,457.0945,302.0196,451.4804,306.5,446.2251,310.5,440.7708,314.2762,435.2238,318.5974,429.9026,322.9186,424.5814,327.9469,419.5531,332.9753,414.5247,338.2965,410.2035,343.3248,405.1752,348.9389,401.5611,354.5531,397.9469,360.2364,394.5,366.1049,391.5,371.9734,388.5,377.8882,385.6118,383.7952,382.7048,389.7022,379.7978,395.8615,377.5,402.102,375.398,408.0127,372.5,414.2954,370.5,420.5781,368.5,426.8608,366.5,433.1015,364.3985,438.7156,360.7844,444.6226,357.8774,450.8225,355.6775,456.6175,352.5,462.3436,349.1564,468.2507,346.2493,473.8648,342.6352,479.6772,339.5,485.6788,336.8212,491.0,332.5,282.1702,559.6702,287.2545,564.7545,293.3077,567.5,300.0593,568.4407,306.86,567.5,313.6362,566.5,319.7058,563.7942,325.6688,560.8312,331.6319,557.8681,337.4271,554.5,343.2651,551.2349,348.6423,546.8577,354.6054,543.8946,360.2755,540.2245,365.5089,535.5,371.0425,531.5,376.4073,527.0927,381.7845,522.7155,386.8689,517.6311,392.2462,513.2538,397.3305,508.1695,402.4149,503.0851,407.4992,498.0008,412.5836,492.9164,416.2538,487.2462,419.9239,481.5761,425.0083,476.4917,428.5,470.7477,431.6415,464.8585,435.3116,459.1884,438.2747,453.2253,440.5306,446.9694,442.7865,440.7135,445.7496,434.7504,449.4197,429.0803,452.3828,423.1172,454.5,416.8038,457.5,410.8561,460.5,404.9084,462.8207,398.6793,465.5,392.5987,468.0397,386.4603,471.0028,380.4972,473.9658,374.5342,476.5,368.3935,479.1848,362.3152,481.5,356.0838,485.1109,350.3891,488.5,344.6026,491.037,338.463
Humbertochloa_0001_Layer 2.jpg,Humbertochloa_bambusiuscula,206.7606,359.6549,205.4155,360.9155,200.8309,357.3309,196.5393,353.0393,192.9548,348.4548,190.5,343.4023,188.6141,338.1141,186.5,332.9205,185.6877,327.1877,185.5,321.1961,185.5,315.1269,185.5,309.0576,186.5,303.4025,186.5,297.3332,187.5,291.6781,189.1908,286.3092,190.5,280.7821,191.5,275.1271,194.2876,270.2124,197.165,265.335,199.5,260.2329,202.5,255.4062,205.7973,250.7027,209.3818,246.1182,213.5,242.3405,217.7791,238.5,222.1354,234.3646,226.7199,230.7801,231.3045,227.1955,235.843,223.5,240.4735,220.0265,245.351,217.149,250.323,214.5,255.6916,212.8084,260.8047,210.5,266.0456,208.5,271.4955,207.0045,276.9416,205.5,282.129,203.371,287.4233,201.5,292.7625,199.7375,298.2257,198.2743,303.3961,196.1039,308.3868,193.5,313.2134,190.5,318.0401,187.5,322.9058,184.5942,327.7832,181.7168,332.6606,178.8394,337.3467,175.5,342.1733,172.5,347.0,169.5,214.4872,366.9872,218.9745,369.4745,224.0672,370.5,229.1705,369.5,234.1936,368.3064,238.6808,365.8192,243.2376,363.5,247.9482,361.5518,252.4354,359.0646,256.3369,355.1631,260.5312,351.9688,264.7256,348.7744,268.627,344.873,272.5285,340.9715,276.4299,337.0701,279.6243,332.8757,283.5,328.9636,286.013,324.487,287.7931,319.7069,290.9874,315.5126,294.5,312.0358,297.669,307.831,300.1563,303.3437,302.6435,298.8565,305.1307,294.3693,307.5,289.8331,309.3981,285.1019,310.5,280.0408,312.2513,275.2487,314.5,270.6627,316.5,265.9736,318.2988,261.2012,320.0789,256.4211,321.8591,251.6409,323.5,246.8032,325.4193,242.0807,326.5,237.0108,327.5,231.9075,329.3455,227.1545,330.5,222.1152,332.1987,217.3013,333.5,212.3229,334.5,207.2196,336.5,202.5305,338.5,197.8415,340.3922,193.1078,342.8795,188.6205,345.3667,184.1333,347.8539,179.6461,348.5,174.3962
Humbertochloa_0002_Layer 3.jpg,Humbertochloa_bambusiuscula,147.9157,560.5843,140.0773,560.5773,136.5,548.4405,134.5,535.6503,127.4514,524.9514,121.5,513.7979,120.5,500.5935,123.5,488.2176,128.5,476.67,132.5,464.7083,137.5,453.1608,142.5,441.6132,149.5,430.8941,156.3762,420.1238,163.8847,409.6153,171.3932,399.1068,178.9017,388.5983,185.703,377.797,193.2115,367.2885,200.72,356.78,210.3498,347.1502,219.5654,337.9346,229.4881,329.0119,238.7037,319.7963,249.2122,312.2878,258.4277,303.0723,268.4956,294.5,278.566,285.934,289.0745,278.4255,299.4102,270.5,310.1293,263.5,321.6769,258.5,332.8658,252.6342,344.3577,247.5,355.9052,242.5,367.867,238.5,379.586,233.914,391.266,229.234,402.9461,224.5539,414.919,220.581,427.2615,217.5,439.2232,213.5,450.3565,207.5,461.6393,201.8607,473.0264,196.4736,483.5349,188.9651,493.4576,180.0424,502.9661,171.5339,512.4746,163.0254,520.983,153.517,531.1986,145.3014,542.0,138.5,160.9909,573.5,173.8102,574.5,187.0437,574.5,199.863,573.5,212.268,571.5,225.0873,570.5,237.0782,567.5,249.069,564.5,260.4566,560.0434,271.3939,554.5,282.5564,549.5,293.2154,543.2846,303.2244,535.5,313.3948,528.1052,323.0452,519.4548,332.2814,511.2186,340.5,501.3893,349.168,492.332,358.4042,484.0958,366.5,474.2157,374.5836,464.9164,382.5269,454.9731,389.5,444.6279,397.7064,434.7936,404.9426,424.5574,412.5,414.4543,420.5,404.5345,427.3582,394.1418,433.8873,383.6127,440.4164,373.0836,446.5,362.3701,452.5,351.6218,458.5,340.8736,462.5,329.297,467.4049,318.0951,471.5,306.5579,476.2204,295.2796,479.921,283.579,483.5,271.8279,488.0294,260.4706,492.4372,249.0628,497.5,237.9264,501.9598,226.5402,507.0747,215.4253,512.8966,204.6034,518.5,193.6909,524.5406,182.9594,531.5,172.6086,536.1845,161.3155,540.5922,149.9078
Hygroryza_0000_Layer 1.jpg,Hygroryza_aristata,43.6554,223.3851,38.4875,218.9875,35.4751,212.9751,33.5,206.5329,33.5,199.2726,35.5,192.8407,37.5,186.4089,40.9304,180.5696,44.65,174.85,50.0767,170.4233,55.2105,165.2895,60.6372,160.8628,66.3568,157.1432,71.7834,152.7166,76.9172,147.5828,82.9006,144.5,88.0898,139.5,94.076,136.424,100.0884,133.4116,105.7285,129.5,111.5276,125.9724,117.3496,122.5,123.2597,119.2403,128.9792,115.5208,134.6988,111.8012,140.5917,108.5,146.4309,105.0691,152.2127,101.5,157.87,97.63,163.2967,93.2033,169.3092,90.1908,175.4549,87.5,180.7483,82.7517,186.6617,79.5,192.6794,76.5,199.0786,74.4214,205.0911,71.4089,210.8107,67.6893,216.8232,64.6768,222.8356,61.6644,228.8481,58.6519,234.8606,55.6394,240.873,52.627,247.2523,50.5,253.6842,48.5,259.7891,45.7109,266.3874,44.1126,272.9797,42.5,279.4116,40.5,286.2576,39.5,293.0733,40.5733,298.5,45.0,45.8149,230.3149,50.1299,235.6299,55.7377,239.2377,62.3172,240.5,69.0052,239.5,75.279,237.5,81.5529,235.5,87.5846,232.9154,93.6863,230.5,99.9602,228.5,105.8726,225.6274,111.7733,222.7267,117.1248,218.5,122.989,215.511,129.1826,213.3174,134.4976,209.0024,139.8125,204.6875,145.5945,201.5,151.3211,198.1789,156.9289,194.5711,162.2439,190.2561,167.2659,185.2341,172.8738,181.6262,178.1887,177.3113,183.7966,173.7034,189.1115,169.3885,194.4265,165.0735,199.7414,160.7586,205.0564,156.4436,210.1109,151.5,215.3934,147.1066,220.7083,142.7917,226.0233,138.4767,230.3382,133.1618,235.3603,128.1397,240.9549,124.5,245.9902,119.5098,250.598,114.902,255.6201,109.8799,261.2279,106.2721,266.5,101.9393,270.1507,96.3493,274.5,91.0485,278.0735,85.4265,283.0956,80.4044,286.7034,74.7966,291.5,69.6811,296.0404,64.4596,298.5,58.3761,299.5,51.688
Indocalamus_latifolius_1.tif,Indocalamus_longiauritus,847.2016,2893.7922,804.5,2863.2965,803.5,2801.3296,794.5,2737.7058,785.5,2674.082,790.5,2611.2866,801.5,2548.4912,813.5,2486.1101,824.9846,2423.5154,845.0323,2364.4677,868.5,2306.8367,892.1987,2249.3013,915.5,2191.6013,939.3652,2134.1348,965.7768,2077.7232,993.5,2021.8548,1020.5,1965.6868,1047.8402,1909.6598,1076.3732,1854.1268,1108.4417,1800.0583,1139.8031,1745.6969,1171.8716,1691.6284,1203.9401,1637.5599,1235.5,1583.2807,1267.5,1529.1838,1304.3883,1477.1117,1344.235,1426.265,1384.0816,1375.4184,1426.0496,1325.4504,1470.8461,1276.6539,1515.6425,1227.8575,1560.4389,1179.0611,1605.2354,1130.2646,1654.045,1085.5,1703.7069,1042.7931,1753.0891,999.4109,1802.6666,956.5,1852.1464,913.3536,1902.9931,873.5069,1954.1327,834.3673,2005.2723,795.2277,2057.4109,758.5,2109.8509,722.5,2162.2057,686.2943,2214.5169,649.9831,2265.9493,611.5507,2311.4529,563.0471,2354.8351,513.6649,2394.5,462.7429,2438.064,413.436,2485.7391,368.7609,2536.0,327.5,868.5207,2912.5,935.6983,2908.5,1001.219,2900.5,1061.7692,2880.5,1121.4909,2858.5,1179.393,2832.107,1235.3886,2801.1114,1287.8155,2761.5,1338.1788,2718.3212,1384.0237,2668.4763,1429.8686,2618.6314,1472.885,2567.615,1511.5,2514.7754,1546.5,2460.4385,1578.5998,2404.9002,1610.3025,2349.1975,1641.2981,2293.2019,1672.2938,2237.2062,1703.9965,2181.5035,1735.6992,2125.8008,1767.5,2070.1387,1799.5,2014.5591,1831.5,1958.9795,1862.5101,1902.9899,1893.5058,1846.9942,1925.9156,1791.5844,1958.5,1736.2469,1990.5,1680.6673,2018.5,1623.4308,2043.5,1564.9517,2068.5,1506.4727,2093.5,1447.9936,2115.5,1388.2718,2137.111,1328.389,2158.9142,1268.5858,2180.7175,1208.7825,2202.5,1148.9707,2222.5,1088.4205,2242.5,1027.8704,2261.5665,966.9335,2281.5,906.3559,2300.9303,845.5697,2318.4909,784.0091,2334.6373,721.8627,2353.5,660.8415,2372.5,599.8772,2393.683,539.817,2422.5,482.919,2452.8458,426.6542,2493.7409,374.7591
Isachne arundinacea_0000_Layer 1.jpg,Isachne_distichophylla,73.7134,1228.0488,56.5,1212.3647,70.5,1184.2148,87.5,1157.3074,105.5,1130.8143,125.5,1105.1496,144.45,1079.05,163.5058,1052.9942,184.6829,1027.8171,205.1529,1002.3471,226.3301,977.1699,248.093,953.407,269.8559,929.6441,292.6188,906.8812,315.0888,883.4112,337.1446,860.3554,360.3217,837.1783,383.6201,812.8799,407.2991,789.5,430.3886,766.1114,452.5657,741.9343,477.4499,720.0501,500.5,697.4061,523.6828,674.8172,548.4457,654.0543,572.6229,631.8771,596.3858,610.1142,620.4416,589.0584,643.9116,566.5884,666.6745,543.8255,690.3759,520.5,716.3216,501.1784,742.0845,481.4155,767.5545,460.9455,793.3174,441.1826,816.6994,418.5,840.6717,395.8283,864.8488,373.6512,889.733,351.767,914.9101,330.5899,939.7943,308.7057,964.2644,287.2356,988.7344,265.7656,1013.4973,245.0027,1038.9537,224.5,1063.4373,203.0627,1087.9073,181.5927,1112.7915,159.7085,1137.9686,138.5314,1162.8529,116.6471,1187.7371,94.7629,1213.5,78.0,87.697,1244.5,116.6869,1232.5,143.1915,1214.5,168.5,1194.4252,193.5439,1173.5,218.8627,1152.6373,242.482,1130.5,267.5261,1108.9739,292.2971,1088.2029,316.7752,1066.7248,340.5,1043.763,364.1457,1021.3543,389.0381,999.4619,412.5,977.5629,435.2872,954.2128,457.7653,930.7347,480.2435,907.2565,504.5,885.6866,527.7855,863.7145,551.2637,841.2363,575.0347,819.4653,596.927,794.573,617.5,769.1341,639.5,744.2864,661.1899,719.3101,683.0822,694.4178,704.9746,669.5254,727.574,644.926,751.345,623.155,776.2374,601.2626,796.0084,575.4916,815.7794,549.7206,834.8434,523.6566,856.7357,498.7643,878.2138,474.2862,899.9849,450.5151,921.0488,426.4512,941.1127,401.3873,960.8837,375.6163,981.3619,350.1381,1001.4258,325.0742,1022.1968,300.3032,1042.9678,275.5322,1064.446,251.054,1085.9241,226.5759,1107.8164,201.6836,1129.5,177.8763,1150.7727,152.7273,1171.9579,127.5421,1193.0219,103.4781
